comment_id,video_id,author_channel_id,channel_id,channel_name,category,texto_original,texto_limpio,sentimiento,etiqueta_modelo,prob_negativo,prob_neutral,prob_positivo,confianza,margen_confianza,baja_confianza,community
UgwYTL5-XYvmQxsC3Bt4AaABAg,n8iP75gIpmw,UCFjudnPLoaSL1BaRuLahyHg,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"Estos siempre andan viendo como comen del pueblo. Si no les basta el sueldo, busquen otro trabajo y por qué lugares tan caros, porque no es su dinero...",siempre andan viendo comen pueblo basta sueldo busquen trabajo lugares tan caros dinero,negativo,NEG,0.9705525636672974,0.02576925791800022,0.003678128821775317,0.9705525636672974,0.9447833057492971,False,1.0
UgwYaHf9EYIl5Pf-y514AaABAg,n8iP75gIpmw,UC-pNP6RMFuLg_-x7Ah_0kEA,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"Bien mentirosito ese diputado Nery Rodas, si tanto quiere a Guatemala que ellos paguen su almuerzo, porque el pueblo?",bien mentirosito diputado nery rodas tanto quiere guatemala paguen almuerzo pueblo,negativo,NEG,0.9535378217697144,0.037694163620471954,0.00876798015087843,0.9535378217697144,0.9158436581492424,False,1.0
UgwZw9X6DpxCIJ6YkXZ4AaABAg,PjmxCj-a9Hg,UC1Y7x3h0c95Z8kUhi-Tzaeg,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,Siii por tanta corrupción;; ay mucha muerte como en colombia ;; y en Guatemala;; todo porque no ay personas con un corazón;; dispuesto a cuidar del país y sacar adelante;;;,siii tanta corrupción ay mucha muerte colombia guatemala ay personas corazón dispuesto cuidar país sacar adelante,negativo,NEG,0.9177563786506653,0.07355952262878418,0.008684137836098671,0.9177563786506653,0.8441968560218811,False,2.0
Ugw_g00Bv3m-cnSxhMp4AaABAg,OkXlHx0hx-8,UC1WlJfQmaIskYhP4gmWoamw,UCRwA1NUcUnwsly35ikGhp0A,Noticias Telemundo,News & Politics,Que pena! Que la administración de Trump no ofrezca AMNISTÍA a los mexicanos u otros grupos de personas trabajadoras que ayudan a la mejora de este país. 😢,pena administración trump ofrezca amnistía mexicanos u otros grupos personas trabajadoras ayudan mejora país,negativo,NEG,0.9812885522842407,0.013897708617150784,0.004813760053366423,0.9812885522842407,0.9673908436670899,False,6.0
Ugw_wfk-1nUcdyG3muZ4AaABAg,n8iP75gIpmw,UC3MYTqpQqlWBuCB7Th0e0PA,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"Me llega que saquen videos cortos porque el vídeo del programa de Con criterio es muy largo, pero vaya que es bueno",llega saquen videos cortos vídeo programa criterio largo vaya bueno,positivo,POS,0.007436133921146393,0.05396559461951256,0.9385983347892761,0.9385983347892761,0.8846327401697636,False,1.0
UgwaGYcI3FekgL1PZct4AaABAg,j43HgwYFKfk,UCOcUI5XkTYNMSFhZNMIPpGg,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"Urge convocar elecciones, los estudiantes estamos sufriendo con cada vez mas deficientes instalaciones, laboratorios y aulas. Ademas del abandono de Rectoria a las Facultades que siguen luchando contra su oposicion, o que se muestran renuentes a seguir sus ordenes, afectan directamente a los estudiantes, catedraticos, personal de servicios y limita su capacidad de brindar una educacion de calidad, y atender a la poblacion guatemalteca a travez de EPS y otros que ofrecen estas unidades academicas.",urge convocar elecciones estudiantes sufriendo cada vez deficientes instalaciones laboratorios aulas ademas abandono rectoria facultades siguen luchando oposicion muestran renuentes seguir ordenes afectan directamente estudiantes catedraticos personal servicios limita capacidad brindar educacion calidad atender poblacion guatemalteca travez eps otros ofrecen unidades academicas,negativo,NEG,0.9759317636489868,0.021060748025774956,0.003007462015375495,0.9759317636489868,0.9548710156232119,False,3.0
UgwaokeDKlLgSdqHpW94AaABAg,n8iP75gIpmw,UCOS8ViEkccrTZx2w2ccxotA,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"Pero porque un desayuno de 250.00,  no habrá uno de 75.00?",desayuno habrá,neutral,NEU,0.3696034848690033,0.6073713898658752,0.023025114089250565,0.6073713898658752,0.23776790499687195,False,1.0
Ugwbnz3tRoBa7Vs3A3d4AaABAg,b_Hkrkl3adA,UC3iIU62XKUOWuqL8BqBzj9A,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,News & Politics,Puro show esto solo para que los diputranzas les den su parte y autorizar subsidios al gas,puro show solo diputranzas den parte autorizar subsidios gas,negativo,NEG,0.9017034769058228,0.08987456560134888,0.008421954698860645,0.9017034769058228,0.8118289113044739,False,7.0
Ugwc0TMrFYylioxh_Sh4AaABAg,6W4u8sGEnGM,UCV3fr-YOixFKCZBbJP1-X4w,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,Que viva viva el Presidente Bernardo Arevalo 🎉🎉👏🎉🎉,viva viva presidente bernardo arevalo,positivo,POS,0.009490670636296272,0.06136590987443924,0.9291434288024902,0.9291434288024902,0.867777518928051,False,2.0
UgwcF8V3__81jxC8Eh14AaABAg,n8iP75gIpmw,UCmjppp6ujz3SAnULvP3sZMw,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,pues quien le pidió que la guesiara para Diputado si será descarado seve que son unos Corruptos mientras el pueblo no tiene ni un Cinco u con eso le pagan a los Electores si serán Comen Cuando hay,pues pidió guesiara diputado será descarado seve corruptos mientras pueblo ni cinco u pagan electores serán comen,negativo,NEG,0.9374302625656128,0.054537490010261536,0.008032171055674553,0.9374302625656128,0.8828927725553513,False,1.0
UgwdC_aDdYB1wpgGNAt4AaABAg,lj983NWyAQY,UC5PyGvSfFM--OVKmQ3COu6g,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,News & Politics,Que belleza si se llegara a construir todos esos proyectos 💙👌,belleza llegara construir todos proyectos,positivo,POS,0.006104664411395788,0.06844989955425262,0.9254454970359802,0.9254454970359802,0.8569955974817276,False,5.0
Ugwe0V0ssRP-r167Lzh4AaABAg,n8iP75gIpmw,UCQqetiwzzmRNTM5OWuXarGQ,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,si no les gusta  renuncie,gusta renuncie,negativo,NEG,0.6700319051742554,0.29712262749671936,0.03284544497728348,0.6700319051742554,0.372909277677536,False,1.0
UgwgSP2G2qKwGGl5CSp4AaABAg,6W4u8sGEnGM,UCV3fr-YOixFKCZBbJP1-X4w,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,EL PRESIDENTE BERNARDO AREVALO SI ES UN PRESIDENTE QUE QUIERE A SU PUEBLO Y AL PAIS DE GUATEMALA 👍 EL NO ES COMO LOS RATAS  PRESIDENTES ANTERIORES 🐭🐭ASI QUE TODO EL APOYO PARA EL PRESIDENTE BERNARDO AREVALO 👍 🎉👍🎉👍🎉👍🎉👍🎉👍,presidente bernardo arevalo presidente quiere pueblo pais guatemala ratas presidentes anteriores asi apoyo presidente bernardo arevalo,positivo,POS,0.030495738610625267,0.09716995060443878,0.8723343014717102,0.8723343014717102,0.7751643508672714,False,2.0
UgwgoKatyznihVvDVVd4AaABAg,n8iP75gIpmw,UCCaYwkkbQGcvFoUmothVdQQ,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,Cuando los agarran con la manos en la masa ya ni Allan que decir estos buenos para nada! Solo para comer de gratis son buenos a que hijos de la gran patria! De Guatemala. Mantenidos estos corruptos solo para wuabiar son bueno.,agarran manos masa ni allan decir buenos nada solo comer gratis buenos hijos gran patria guatemala mantenidos corruptos solo wuabiar bueno,negativo,NEG,0.9539276361465454,0.03446787968277931,0.01160447672009468,0.9539276361465454,0.9194597564637661,False,1.0
UgwguqWom06c5opgpiF4AaABAg,n8iP75gIpmw,UCQgYjVngJRfPHDLGB5X6ZjA,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,Sin vergüenza. Que no se vuelva a lanzar para diputado ladrón,vergüenza vuelva lanzar diputado ladrón,negativo,NEG,0.8495967984199524,0.11953151971101761,0.030871732160449028,0.8495967984199524,0.7300652787089348,False,1.0
UgwhphOY9n46ofElDut4AaABAg,PjmxCj-a9Hg,UCN2N_wYOw6fMwCeSzdXLPIw,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,Mejor saque a guatemala del parlacen y dejen de hablar de tsnta babosadas o ustedes van s ir avrefujiase al parlacen cuando salgan ese dinero que pagamos invertirlo en meducina sehan realustas por sus acciones nadie cree ya en nadie de ver que los gobiernos solo sirven para enriqueserse ya vasta,mejor saque guatemala parlacen dejen hablar tsnta babosadas ustedes van s ir avrefujiase parlacen salgan dinero pagamos invertirlo meducina sehan realustas acciones nadie cree nadie ver gobiernos solo sirven enriqueserse vasta,negativo,NEG,0.9688193798065186,0.027144338935613632,0.004036260303109884,0.9688193798065186,0.9416750408709049,False,2.0
UgwiGxmosawIyTVTjnB4AaABAg,n8iP75gIpmw,UC9vMq1YF-e7C-VO0SHkbUTA,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,19:27 Basuras de diputados  artense  porque los que sufrieron  hambre serán saciados y los que se saciaron a costillas de los demás tendrán hambre y sed  de todo,basuras diputados artense sufrieron hambre serán saciados saciaron costillas demás tendrán hambre sed,negativo,NEG,0.8617470860481262,0.12085180729627609,0.017401088029146194,0.8617470860481262,0.7408952787518501,False,1.0
Ugwih8O9PeaJ_zd7FWV4AaABAg,n8iP75gIpmw,UC8F2V63KZ4ZEay6opX2hAQw,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"Los alimentos tienen k pagarlos d su sueldo como cualquier otro ciudadano k a pesar de el salario miserable pagan sus alimentos, segun entiendo ese señor  kiere k el pueblo le siga pagando ,si el trabaja haciéndose el pendejo como muchos otros k solo llegan a ocupar la silla y a bla bla hasta el momento no se ve k se trabaje en algo bueno para el pueblo a ese fulano k no esta contento con el alto sueldo k tienen por hacer nada ,k renuncie y k empleen a personas k realmente kieren hacer algo por el hambriento pueblo, braaavo seño por recordarle a ese inepto.,ellos ganan Q25,000 0 mas cuanto gana un médico, una enfermera,una profesora y esos siii trabajan especialmente los médicos.",alimentos tienen k pagarlos d sueldo cualquier ciudadano k pesar salario miserable pagan alimentos segun entiendo señor kiere k pueblo siga pagando trabaja haciéndose pendejo muchos otros k solo llegan ocupar silla bla bla momento ve k trabaje bueno pueblo fulano k contento alto sueldo k tienen hacer nada k renuncie k empleen personas k realmente kieren hacer hambriento pueblo braaavo seño recordarle inepto ganan q cuanto gana médico enfermera profesora siii trabajan especialmente médicos,negativo,NEG,0.9737386107444763,0.02213236503303051,0.004129065200686455,0.9737386107444763,0.9516062457114458,False,1.0
Ugwije36G_n35mshRfp4AaABAg,6W4u8sGEnGM,UCheEJ5GZuIvV0fj-nXyVwXw,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,Gracias por concluir lo q otros empiezan y no terminan,gracias concluir q otros empiezan terminan,neutral,NEU,0.14883004128932953,0.5659879446029663,0.28518208861351013,0.5659879446029663,0.2808058559894562,True,2.0
UgwjKxflp7TiD0e7_494AaABAg,n8iP75gIpmw,UCujPF2nBgsTD62nWE3lcpIg,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,Que se les quite todos los privilegios lo que pasa no les gusta,quite todos privilegios pasa gusta,negativo,NEG,0.9009564518928528,0.08502553403377533,0.014018022455275059,0.9009564518928528,0.8159309178590775,False,1.0
Ugwjtq_DUb6ISU-ppsh4AaABAg,n8iP75gIpmw,UChs3tU2BcKOT0CezykvAsGw,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"Estoy seguro que si a los conductores los envían a hacer un trabajo a un departamento y les dan viáticos, buscan Buenos restaurantes para ir a comer y no se van al mercado",estoy seguro conductores envían hacer trabajo departamento dan viáticos buscan buenos restaurantes ir comer van mercado,positivo,POS,0.021481933072209358,0.40215039253234863,0.5763677358627319,0.5763677358627319,0.1742173433303833,True,1.0
UgwkiP4fW1xfpXbZcV14AaABAg,n8iP75gIpmw,UCV0iizTBoOfdAFX_thfI9BA,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,Lo que este diputado ase por el paiz es robarle  al paiz   porque otro beneficio que tiene el paiz  con ellos nada,diputado ase paiz robarle paiz beneficio paiz nada,negativo,NEG,0.9542886018753052,0.04001860320568085,0.00569278234615922,0.9542886018753052,0.9142699986696243,False,1.0
Ugwm9VajlW3ydbsf-BJ4AaABAg,6W4u8sGEnGM,UCp29O_C7cchZV8IxV7Crdag,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,Excelente.,excelente,positivo,POS,0.02871810831129551,0.1279008686542511,0.8433809876441956,0.8433809876441956,0.7154801189899445,False,2.0
UgwmvtMMEFg5rWbrmtV4AaABAg,yLZS3JiEBg8,UCkxdJ_yGN2gghOMo2ybQtXQ,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,Y no olvidemos y quizá el más cruel. Las farmacéuticas con las medicinas,olvidemos quizá cruel farmacéuticas medicinas,negativo,NEG,0.910822331905365,0.08207502961158752,0.0071026296354830265,0.910822331905365,0.8287473022937775,False,4.0
UgwnCwptihjhFCfQK_l4AaABAg,6W4u8sGEnGM,UCjZgFEowMBrsjodqfovzdKw,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,Pero  sería bueno que  le cambien  nombre,sería bueno cambien nombre,neutral,NEU,0.06690423935651779,0.8086428046226501,0.12445291131734848,0.8086428046226501,0.6841898933053017,False,2.0
UgwopmNYOXxE5kyT7fF4AaABAg,n8iP75gIpmw,UC4wq3DcbfaG6dtCqn8Oyu3w,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,Ya viste Nery más de lo mismo.,viste nery mismo,negativo,NEG,0.8228861689567566,0.16084112226963043,0.016272693872451782,0.8228861689567566,0.6620450466871262,False,1.0
UgwovhZaCiV0r6XOH_R4AaABAg,ndAZjHqzzT8,UCVC2QugcI1G4RvlCiUqd1aQ,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,excelente,excelente,neutral,NEU,0.20341520011425018,0.47786250710487366,0.3187222182750702,0.47786250710487366,0.15914028882980347,True,4.0
UgwoyDvqZ6NlBCvXB7t4AaABAg,yLZS3JiEBg8,UCXVLc8CmAO813ubM-fLvCDw,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"Ahora comprendí porque los cañeros y grupo cacif, estan contra la ley de competencia y siguen tratando de impedir su discusión en el legislativo.",ahora comprendí cañeros grupo cacif ley competencia siguen tratando impedir discusión legislativo,negativo,NEG,0.96089106798172,0.03462585061788559,0.004483036696910858,0.96089106798172,0.9262652173638344,False,4.0
Ugwp1SacIqA0qS_netd4AaABAg,n8iP75gIpmw,UCwW2OFy95P7ZBkOPxWkpvYg,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,No se justifica nada... es su obligación trabajar...,justifica nada obligación trabajar,negativo,NEG,0.7505592703819275,0.22923873364925385,0.02020198106765747,0.7505592703819275,0.5213205367326736,False,1.0
UgwpY9PE_PBfwa2_g_N4AaABAg,n8iP75gIpmw,UC3XTwHxygNCgjndsg-UiCQA,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"Repito como siempre, cuantas horas hombre de trabajo se pagan por el cansancio y fatiga del pueblo que hacen productivo al país y que generan renta gravada para los contribuyentes, solo para que estos infelices se den estos gustos.",repito siempre cuantas horas hombre trabajo pagan cansancio fatiga pueblo hacen productivo país generan renta gravada contribuyentes solo infelices den gustos,negativo,NEG,0.9817752838134766,0.015528823249042034,0.002695899223908782,0.9817752838134766,0.9662464605644345,False,1.0
Ugwqsca_nj4eGguiyTJ4AaABAg,j43HgwYFKfk,UCgQw_Sbq3ugruDUKsq1e0-A,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"buen reportaje, tristeza da q la USAC este coptada por esos corruptos.",buen reportaje tristeza da q usac coptada corruptos,negativo,NEG,0.9800505042076111,0.014930793084204197,0.005018678493797779,0.9800505042076111,0.9651197111234069,False,3.0
UgwrIvqGid-S983oU9J4AaABAg,n8iP75gIpmw,UCL13XhnRzbGokEkCkEOb0-g,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,Por querer justificarse le sacaron a luz sus artadas a costillas del pobre pueblo de Guatemala,querer justificarse sacaron luz artadas costillas pobre pueblo guatemala,negativo,NEG,0.9381494522094727,0.048093900084495544,0.013756572268903255,0.9381494522094727,0.8900555521249771,False,1.0
UgwsCWap2Jq1pNrLOWl4AaABAg,n8iP75gIpmw,UCQtSFINs1h6GHkpg9o5kMvg,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,Lo felicito  periodista de alto valor por decirle la verdad al diputado Rodas,felicito periodista alto valor decirle verdad diputado rodas,positivo,POS,0.02437974512577057,0.08086889982223511,0.8947513699531555,0.8947513699531555,0.8138824701309204,False,1.0
UgwtcR5U0FAkeZsiVVt4AaABAg,06mFNPU0aB8,UC2ngpd8UBQu4gcUYy0goAtg,UCVpSRoZgngfSL03Nlbjtq9A,Noti7,News & Politics,Metanlos a la carcel y como se bisten de mujer que les echen chuso por maricones,metanlos carcel bisten mujer echen chuso maricones,negativo,NEG,0.8489305377006531,0.1290111243724823,0.022058358415961266,0.8489305377006531,0.7199194133281708,False,2.0
Ugwvm2HYh08HI1HkcXV4AaABAg,PjmxCj-a9Hg,UC7IMsCxfZyWN7YQo8-JYa6Q,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,"Muchísimas gracias Sr. y excelentísimo Presidente Constitucional de la República de Guatemala,  por trabajar enormemente por todos los ciudadanos y también por unir sus esfuerzos con el Gobierno de los Estados Unidos Mexicanos,  porque el Turismo va hacer el mejor puente para incrementar la economía de todas aquellas personas al rededor del mundo, que quieran conocer más de esta cultura Maya compartida y la cual nos hace sentirnos hermanos con ese gran país. MÉXICO Y GUATEMALA UNIDOS POR SIEMPRE 💕",muchísimas gracias sr excelentísimo presidente constitucional república guatemala trabajar enormemente todos ciudadanos unir esfuerzos gobierno estados unidos mexicanos turismo va hacer mejor puente incrementar economía todas aquellas personas rededor mundo quieran conocer cultura maya compartida sentirnos hermanos gran país méxico guatemala unidos siempre,positivo,POS,0.005232647527009249,0.02933512255549431,0.9654322266578674,0.9654322266578674,0.9360971041023731,False,2.0
UgwvvK1L0aLOhCMUzfN4AaABAg,n8iP75gIpmw,UCzSfZlOVxBSs5ObD25ywxDQ,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,Y haci vienen corriéndo para que él pueblo voté por ustedes no piensan en él pueblo que está sufriendo por un sueldo minusioso partida de ladrones corruptos hijos de la fiscal nietos de giamatey hijastros de Miguel Martínez sinó gana en el congreso renuncien también aprueben la ley para sacar ala fiscal aganlo,haci vienen corriéndo pueblo voté ustedes piensan pueblo sufriendo sueldo minusioso partida ladrones corruptos hijos fiscal nietos giamatey hijastros miguel martínez sinó gana congreso renuncien aprueben ley sacar ala fiscal aganlo,negativo,NEG,0.9671024680137634,0.02819269336760044,0.0047049252316355705,0.9671024680137634,0.938909774646163,False,1.0
UgwwH4OIcVCCN6SbBX14AaABAg,n8iP75gIpmw,UCLFdHr9BEbXHkoJopbEPLZw,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"Deberían ir a comer al mercado central les queda cerca, llegan a pie y contribuyen con la pequeña empresa.
Ir a donde van y pagar con dinero de los tributos es lujurioso e insulta al pueblo soberano.",deberían ir comer mercado central queda cerca llegan pie contribuyen pequeña empresa ir van pagar dinero tributos lujurioso insulta pueblo soberano,negativo,NEG,0.9619882702827454,0.030790213495492935,0.007221454754471779,0.9619882702827454,0.9311980567872524,False,1.0
UgwwKfLmhHVU-Oxzqtl4AaABAg,n8iP75gIpmw,UCNkcuy42zEwddwEcOd_HpnA,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"No justifico lo del diputado, pero quisiera ver una entrevista similar en la administración anterior, ahí no! Porq tambien a los d con criterio les salpicaba la corrupción",justifico diputado quisiera ver entrevista similar administración anterior ahí porq d criterio salpicaba corrupción,negativo,NEG,0.8561896681785583,0.13144166767597198,0.012368682771921158,0.8561896681785583,0.7247480005025864,False,1.0
UgwwPrhCy2levkb6TRd4AaABAg,ndAZjHqzzT8,UCJp3OrVYcBorC94sKwdch_A,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"Otro detalle muy interesante es para la mayoría que usamos líneas prepago; hay muchos abusos por parte de las empresas, una de ellas por ejemplo te roba el saldo cuando haces una recarga sin haberte asignado ningún paquete; aluden a que sino te asignas un paquete el consumo del saldo corre si usas internet; una recarga de Q100 se consume en 5 min.  Esto no está regulado  la verdad en Guate; la otra compañía es más legal en esto; almenos no te permite navegar sino has asignado paquete. El monopolio nunca será nada bueno, en mi caso opté por quitar cable y servicios asociados tuve demasiados abusos, cobros anticipados,  costos  muy altos y final quedas indefenso. Solo opté por un prepago para Internet lo mínimo necesario, para poder ver YouTube. No consumimos nada más, dejamos de ver TV desde la pandemia, es mejor leer y escuchar la radio, no hay que darles gusto a estas empresas que abusan y roban.  Los que puedan tener internet satelital los felicito es mejor que la corrupcion de las dos empresas  actuales.",detalle interesante mayoría usamos líneas prepago muchos abusos parte empresas ejemplo roba saldo haces recarga haberte asignado ningún paquete aluden sino asignas paquete consumo saldo corre usas internet recarga q consume min regulado verdad guate compañía legal almenos permite navegar sino has asignado paquete monopolio nunca será nada bueno caso opté quitar cable servicios asociados tuve demasiados abusos cobros anticipados costos altos final quedas indefenso solo opté prepago internet mínimo necesario poder ver youtube consumimos nada dejamos ver tv pandemia mejor leer escuchar radio darles gusto empresas abusan roban puedan tener internet satelital felicito mejor corrupcion dos empresas actuales,negativo,NEG,0.9420634508132935,0.05372542515397072,0.004211079329252243,0.9420634508132935,0.8883380256593227,False,4.0
